aid,gid,atype,created_by,aval,cval_id,alocn,aref,adate,modified_by,created_date,modified_date
208737,36106,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208738,36107,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208739,36108,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208740,36109,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208741,36110,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208742,36111,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208743,36112,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208744,36113,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208745,36114,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208746,36115,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208747,36116,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208748,36117,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208749,36118,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208750,36119,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208751,36120,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208752,36121,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208753,36122,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208754,36123,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208755,36124,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208756,36125,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208757,36126,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208758,36127,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208759,36128,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208760,36129,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208761,36130,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208762,36131,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208763,36132,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208764,36133,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208765,34956,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208766,36134,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208767,36135,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208768,36136,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208769,36137,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208770,36138,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208771,36139,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208772,36140,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208773,36141,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208774,36142,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208775,36143,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208776,34957,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208777,36144,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208778,36145,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208779,34958,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208780,36146,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208781,36147,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208782,36148,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208783,36149,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208784,34959,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208785,36150,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208786,36151,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208787,36152,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208788,36153,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208789,36154,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208790,36155,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208791,36156,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208792,36157,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208793,36158,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208794,36159,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208795,36160,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208796,36161,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208797,36162,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208798,36163,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208799,36164,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208800,36165,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208801,36166,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208802,36167,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208803,36168,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208804,36169,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208805,36170,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208806,36171,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208807,36172,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208808,36173,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208809,36174,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208810,36175,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208811,36176,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208812,34961,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208813,36177,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208814,36178,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208815,36179,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208816,36180,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208817,36181,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208818,36182,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208819,36183,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208820,36184,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208821,36185,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208822,36186,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208823,36187,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208824,36188,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208825,36189,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208826,36190,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208827,36191,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208828,36192,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208829,36193,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208830,36194,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208831,36195,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208832,36196,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208833,36197,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208834,36198,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208835,36199,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208836,36200,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208837,36201,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208838,36202,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208839,36203,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208840,34962,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208841,36204,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208842,36205,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208843,36206,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208844,34963,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208845,36207,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208846,36208,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208847,34964,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208848,36209,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208849,36210,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208850,36211,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208851,36212,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208852,36213,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208853,34965,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208854,36214,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208855,36215,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208856,36216,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208857,36217,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208858,36218,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208859,36219,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208860,34966,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208861,34967,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208862,36220,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208863,36221,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208864,34968,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208865,36222,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208866,36223,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208867,36224,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208868,34969,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208869,36225,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208870,36226,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208871,36227,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208872,36228,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208873,36229,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208874,36230,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208875,36231,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208876,36232,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208877,36233,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208878,34970,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208879,36234,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208880,36235,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208881,36236,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208882,36237,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208883,36238,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208884,36239,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208885,36240,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208886,34971,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208887,36241,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208888,34972,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208889,36242,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208890,36243,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208891,36244,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208892,34973,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208893,34974,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208894,34975,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208895,36245,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208896,36246,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208897,36247,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208898,34976,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208899,36248,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208900,36249,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208901,34977,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208902,34978,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208903,36250,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208904,36251,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208905,36252,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208906,34979,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208907,36253,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208908,36254,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208909,36255,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208910,36256,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208911,36257,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208912,36258,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208913,36259,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208914,34980,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208915,34981,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208916,36260,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208917,34982,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208918,36261,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208919,34983,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208920,34984,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208921,36262,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208922,36263,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208923,36264,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208924,34985,26377,103,United States of America,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208925,36265,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208926,36266,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208927,36267,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208928,36268,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208929,36269,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208930,36270,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
208931,36271,26377,103,Indonesia,NULL,9002,2,0,NULL,2022-03-27 02:14:56,NULL
