File,Sheet,Page,Language,Variable Name,Variable Description,Data_type,Unit_of_Measurment,Key
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,HungryNoEat_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoEat_WholeDay_Yn_M,"During the LAST 12 MONTHS, was there a time when You went without eating for a whole day because of a lack of money or other resources? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoEat_WholeDay_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Dietery_Intro,Dietary diversity,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Rate_Health,How would you rate your personal health currently? (Code 24),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Dignosed_Covid_Yn,Were you diagnosed as COVID positive in last 2 years? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Covid_Infecn_Date,"If yes, the month and year of COVID infection:",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Vegetarian_Yn,Are you a vegetarian? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Egg_Consumpn_Yn,"If available, do you consume eggs? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Milk_Consumpn_Yn,"If available, do you consume milk and milk products? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Fasting_Day_Yn,F - Is this day a fasting day? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Cereals_Yn,"Did you eat CEREALS (Rice, wheat, millet, maize, ragi, other millets) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Tubers_Yn,"Did you eat WHITE ROOTS, TUBERS AND OTHER STARCHES (White potatoes, yam,sweet potato, cassava, arrow root, elephant foot yam) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Pulses_Yn,"Did you eat PULSES, BEANS, PEAS, LENTILS, COWPEA (Pulses- green gram, red gram, Bengal gram, black gram, horse gram, kidney beans, lentils, red peas, dried beans, lentils, dal etc.) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Nuts_Seed_Yn,"Did you eat NUTS AND SEEDS (groundnut, sesame, almonds, cashew nuts, walnuts, flax seed, rapeseed, sunflower etc.) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_MilkPrdct_Yn,"Did you eat MILK AND MILK PRODUCTS (milk, cheese, yoghurt, butter or other milk products) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_FleshFood_Yn,"Did you eat FLESH FOODS (chicken, mutton/meat, fish, fish products) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Egg_Yn,"Did you eat EGGS (eggs from chicken, duck, guinea fowl or any other egg) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_GreenLeafVeg_Yn,"Did you eat DARK GREEN LEAFY VEGETABLES (drum stick leaves, spinach, fenugreek, coriander leaves, amaranths, mint leaves, mustard green, cabbage, radish leaves) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_VitFruits_Yn,"Did you eat VITAMIN A RICH FRUITS (Mango, papaya etc.) in the last 24 hours",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_VitVeg_Yn,Did you eat VITAMIN A RICH VEGETABLES AND TUBERS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_OthrVeg_Yn,Did you eat ANY OTHER VEGETABLES in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_OthrFruit_Yn,Did you eat ANY OTHER FRUITS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Oil_Fat_Yn,Did you eat OILS AND FATS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Condiments_Yn,Did you eat CONDIMENTS AND SEASONINGS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Savory_Yn,Did you eat SAVORY AND FRIED SNACKS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_Sweet_Yn,Did you eat SWEETS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Eat_SugarBev_Yn,Did you eat SUGAR SWEETENED BEVERAGES in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Consume_Alcohol_Yn,Did you consume ALCOHOL in the LAST 24 HOURS in the last 24 hours,Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F11,Page number 23,English,Food_Comments,F - Any comments on foods eaten in the last 24 hours,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,NoEat_WholeDay_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Dietery_Intro_M,Dietary diversity [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Rate_Health_M,How would you rate your personal health currently? (Code 24) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Dignosed_Covid_Yn_M,Were you diagnosed as COVID positive in last 2 years? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Covid_Infecn_Date_M,"If yes, the month and year of COVID infection: [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Vegetarian_Yn_M,Are you a vegetarian? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Egg_Consumpn_Yn_M,"If available, do you consume eggs? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Milk_Consumpn_Yn_M,"If available, do you consume milk and milk products? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Fasting_Day_Yn_M,F - Is this day a fasting day? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Cereals_Yn_M,"Did you eat CEREALS (Rice, wheat, millet, maize, ragi, other millets) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Tubers_Yn_M,"Did you eat WHITE ROOTS, TUBERS AND OTHER STARCHES (White potatoes, yam,sweet potato, cassava, arrow root, elephant foot yam) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Pulses_Yn_M,"Did you eat PULSES, BEANS, PEAS, LENTILS, COWPEA (Pulses- green gram, red gram, Bengal gram, black gram, horse gram, kidney beans, lentils, red peas, dried beans, lentils, dal etc.) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Nuts_Seed_Yn_M,"Did you eat NUTS AND SEEDS (groundnut, sesame, almonds, cashew nuts, walnuts, flax seed, rapeseed, sunflower etc.) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_MilkPrdct_Yn_M,"Did you eat MILK AND MILK PRODUCTS (milk, cheese, yoghurt, butter or other milk products) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_FleshFood_Yn_M,"Did you eat FLESH FOODS (chicken, mutton/meat, fish, fish products) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Egg_Yn_M,"Did you eat EGGS (eggs from chicken, duck, guinea fowl or any other egg) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_GreenLeafVeg_Yn_M,"Did you eat DARK GREEN LEAFY VEGETABLES (drum stick leaves, spinach, fenugreek, coriander leaves, amaranths, mint leaves, mustard green, cabbage, radish leaves) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_VitFruits_Yn_M,"Did you eat VITAMIN A RICH FRUITS (Mango, papaya etc.) in the last 24 hours [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_VitVeg_Yn_M,Did you eat VITAMIN A RICH VEGETABLES AND TUBERS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_OthrVeg_Yn_M,Did you eat ANY OTHER VEGETABLES in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_OthrFruit_Yn_M,Did you eat ANY OTHER FRUITS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Oil_Fat_Yn_M,Did you eat OILS AND FATS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Condiments_Yn_M,Did you eat CONDIMENTS AND SEASONINGS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Savory_Yn_M,Did you eat SAVORY AND FRIED SNACKS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_Sweet_Yn_M,Did you eat SWEETS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Eat_SugarBev_Yn_M,Did you eat SUGAR SWEETENED BEVERAGES in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Consume_Alcohol_Yn_M,Did you consume ALCOHOL in the LAST 24 HOURS in the last 24 hours [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M11,Page number 23,English,Food_Comments_M,F - Any comments on foods eaten in the last 24 hours [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,12,Page number 24,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,12,Page number 24,English,Intro_FoodConsumpn,Food consumption by the households,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,12,Page number 24,English,Module_Resp_FC,Respondent of this module,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,12.1,Page number 24,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,12.1,Page number 24,English,Food_Item,Food Items (Code 12),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,12.1,Page number 24,English,Qnt_Consumed,"In the past 30 days, how much did your household consume - Quantity (Kg/",Integer,Kg/Lit,0
AGG_HH_Survey_Ethiopia.xlsx,12.1,Page number 24,English,ETB_Value,what was the equivalent value in ETB?,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,12.2,Page number 25,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,12.2,Page number 25,English,Item_Consumed,Items consumed (Code 13),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,12.2,Page number 25,English,Money_Value_ETB,Money value In ETB,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,12.2,Page number 25,English,Spent_Low_Yn,"Compared to the previous 5 years, was spending low last year? (Code 1)",Code,,0
