HH_Id,Impr_WheatVar_Trait,Trait_HighYld,Trait_Adaption,Trait_High_StawYld,Trait_Taller,Trait_Shorter,Trait_Lodging_Tol,Trait_Disese_Res,Trait_BoldGrain,Trait_Duration,Trait_GoodTillering,Trait_SeedRate,Trait_EasyThreshing,Trait_Storability,Trait_FlourColour,Trait_MineralRich,Trait_BreadMaking,Trait_HighProtein,Trait_HighFibre,Trait_Taste,Trait_Milling_Qlty,Trait_Grain_Price,Trait_Rank,Trait_Rank_1,Trait_Rank_2,Trait_Rank_3,Seed_Src_Saving,Seed_Src_SocialNetwork,Seed_Src_Markets,Seed_Src_ComntySeedGrp,Seed_Src_GovAgency,Seed_Src_GovAgency1,Seed_Src_NonGov,Seed_Src_Other,Seed_Src_Specify,Seed_Market_1,Seed_Market_2,Last_Seasn_OwnWSeed
6002,AM,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AM,A,M, ,0,0,1,1,1,1,0,0, ,Kulla,Robe,0
6003,GMP,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,GMP,G,M,P,1,0,1,1,1,1,0,0, ,Kula,None,1
6004,ABCFGHPU,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,ROBE,NONE,1
6005,ABCFGHMS,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,ROBE,NONE,1
6006,ABCG,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,KERSA,GUMGUMA,1
6007,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,KERSA,GUMGUMA,1
6008,ABCDFGH,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F,0,0,1,1,1,1,1,0, ,NA,NA,0
6011,BCFGH,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,1,0,1,1,0,0, ,Ginbit,Siltana,0
6012,ABCG,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,0,0,0,0,0,0, ,SHASHAMANE,NONE,1
6013,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,SHASHAMANE,NONE,1
6014,ABCG,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, , NEGELE,NONE,1
6015,ABCGHMP,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,AGP,A,G,P,0,0,0,0,0,0,0,0, ,GOBESA,NONE,0
6016,ABCGHPU,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,AGH,A,G,H,1,0,0,0,0,0,0,0, ,ROBE,SIRBO,1
6017,ABFGH,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,1,0,0,0,0,0, ,SERUFTA,NEGELE,0
6019,ABCFGHLM,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,LENCHA WEYO,ADABA,0
6020,ABDFGHIJLMOQRST,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,ABD,A,B,D,1,1,1,1,1,1,1,0, ,ADABA,NA,0
6021,AFGH,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,1,1,0,0,1,1,0,0, ,Asasa,No,1
6022,BFGH,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,1,1,0,0,1,1,0,0, ,Asasa,No,1
6023,AFGP,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FGP,F,G,P,0,0,0,0,1,1,0,0, ,Jimate,Shashamane,1
6024,FGHS,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FGH,F,G,H,1,0,0,0,1,1,0,0, ,Jimate,Jimate,1
6025,FGQS,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FGS,F,G,S,0,0,0,0,1,1,0,0, ,Nagelle Arsi,Nagelle Arsi,0
6026,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,1,1,0,0, ,Nagelle Arsi,Nagelle Arsi,0
6027,EFGP,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,EGP,E,G,P,0,0,1,0,1,0,0,0, ,Arsi Nagelle,Arsi Nagelle,0
6028,FGIT,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FGT,F,G,T,1,0,1,0,1,1,1,0, ,Asasa,No Other,1
6030,ABCDFGHIJKLNQ,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,CDG,C,D,G,0,0,1,1,1,1,1,0, ,NA,NA,0
6031,ABCDFGHIJK,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,1,1,1,0,0,0,0, ,NA,NA,1
6032,ABCDFGHIKMORT,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,CFG,C,F,G,1,1,1,1,1,1,1,0, ,NA,NA,1
6033,ADEFGKLNPQ,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,AEG,A,E,G,0,0,1,1,1,1,1,0, ,NAGELE,NA,0
6034,ABCDFGIJLNPQ,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,BCD,B,C,D,1,1,1,1,1,1,1,0, ,NA,NA,1
6035,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
6036,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
6037,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,1,1,1,1,0,0, ,WABE,WABE,0
6038,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
6039,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,ADABA,ADABA,0
329,ABCDEFGI,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E,0,1,1,0,0,0,0,0, ,JAJURA,SUNDUSA,0
330,BCDFIK,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F,0,1,1,1,1,1,1,0, ,JAJURA,SUNDUSA,1
331,ABCDEFGHJ,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ADG,A,D,G,1,0,1,0,1,1,0,0, ,SUNDUSA,JAJURA,1
332,ABCEFGI,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E,1,1,0,0,1,1,0,0, ,JAJURA,JAJURA,1
333,ABCDEFI,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E,0,1,1,0,1,1,1,0, ,KEKEBE,OGOLICHO,1
334,ABCDEFGHIJK,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BEG,B,E,G,0,1,1,0,1,1,0,0, ,JAJURA,HABICHO,1
335,ABCDEFGH,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F,1,1,0,0,0,0,0,0, ,JAJURA,SUNDUSA,1
336,ACI,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , ,0,0,1,0,1,0,0,0, ,KEKEBE,JAJURA,1
337,ABCDEFGHJ,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,1,1,1,1,1,1,0, ,JAJURA,SUNDUSA,1
338,ABCH,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACH,A,C,H,1,1,1,0,0,0,0,0, ,SUNDUSA,JAJURA,1
339,BKNQ,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,BKN,B,K,N,0,0,0,0,0,0,1,0, ,HABICHO,KIDAME GEBYA,1
340,ACEG,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEG,A,E,G,0,0,0,0,0,0,0,0, ,JAJURA,SUNDUSA,1
341,EGIJM,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,EIJ,E,I,J,0,1,1,1,1,1,1,0, ,JA,JAJURA,0
342,ABCDEFH,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,1,0,0,1,1,0, ,JAJURA,SUNDUSA,0
343,ABCDEFGHI,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F,1,1,1,1,1,1,1,1,KEKABA,HABICHO,JAJURA,0
344,ABCDEFGHI,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F,1,1,0,1,0,1,1,0, ,JAJURA,SUNDUSA,1
345,ABCDEFG,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,1,1,0,1,1,1,0, ,JAJURA,SUNDUSA,1
346,DFH,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,D,F, ,1,1,1,1,1,1,0,0, ,SUNDUSA,JAJURA,1
398,CDF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , ,0,0,0,0,0,0,0,0, ,BUI,KELA,1
399,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,25,NA,0
400,ACDFH,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F,0,0,0,0,0,0,0,0, ,NA,NA,0
495,ABCGH,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,HAGERE SELAM,NA,0
496,ABDFGHIKOSU,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,DGH,D,G,H,0,0,0,0,1,0,0,0, ,HAGERE SALEM,NONE,0
498,CG,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CG,C,G, ,1,1,1,1,1,1,0,0, ,AGERE SELAM,HULE,0
499,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,1,1,1,1,1,1,1,0, ,AGERE MARIYAM,HULE,0
500,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,1,1,1,0,0, ,HULA,CHIRON,0
501,ABCDGS,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ADS,A,D,S,1,1,1,0,1,0,0,0, ,HAGERA SALEM,NONE,0
502,ABDGLU,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BGU,B,G,U,0,0,0,0,1,1,0,0, ,AGARESELAM,NONE,0
504,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,AGARA SALAM,NONE,0
505,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, ,1,1,1,1,1,1,1,0, ,AGERE SELAM,HULA,0
507,ABDE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E,0,0,1,0,1,0,0,0, ,HULA,CHIRONA,0
508,ACHRS,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,ACH,A,C,H,0,0,0,0,0,0,0,0, ,HULA,HULA,0
510,BDGLP,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,GLP,G,L,P,0,0,0,0,1,0,0,0, ,AGERE SELAM,NONE,0
511,ABCDEFH,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E,1,1,1,1,1,1,1,0, ,HAGERE SALEM,NONE,0
512,AD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AD,A,D, ,0,0,1,1,1,0,1,0, ,AGARA SALAM,0,0
1132,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, ,0,0,0,0,0,0,0,0, ,TOBA,SHORAY,0
1133,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDE,C,D,E,1,1,1,0,1,0,0,0, ,FOFA,DARE,0
1134,BC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BC,B,C, ,1,1,1,0,1,1,1,0, ,FOFA,DARO,0
1135,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,0,0,0,0,0,0, ,FAYA,NO ANY,0
1137,ABCEFGHIKL,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,BCG,B,C,G,0,0,0,0,0,0,0,0, ,TOBA,FOFA,1
1138,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,0,0,0,0, ,TOBA,SHARITO,0
1139,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,0,0,0,0, ,TOBA,SHITORY,0
1141,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,TOBA,SHETORYA,0
1178,G,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,G, , ,0,0,0,0,0,0,0,0, ,DURAMA,GOTA,0
1179,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , ,0,0,0,0,0,1,0,0, ,DURAMA,NO,0
1181,ACHJM,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ACJ,A,C,J,0,0,0,0,0,0,0,0, ,NA,NA,0
1182,ACEHJKORT,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,AEO,A,E,O,0,0,0,0,0,0,0,0, ,DURAME,SHONE,1
1189,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, ,0,0,0,0,0,0,0,0, ,DURAME,ADILO,0
1191,ACFG,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CFG,C,F,G,0,0,0,0,0,0,0,0, ,DURAME,SHONE,0
1193,ABDEGIKMPT,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,AEM,A,E,M,1,0,1,1,1,0,0,0, ,DURAME,NONE,0
1194,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,0,0,0,0, ,ADILO,DURAME,0
1199,G,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,G, , ,0,0,0,0,0,0,0,0, ,ADILO,DURAME,0
1200,DFG,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G,1,0,1,0,1,0,0,0, ,DURAME,SHONE,0
1435,CFG,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CFG,C,F,G,1,1,1,0,0,1,0,0, ,KELLA,BUHI,0
1436,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,BUY,KELA,0
1439,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , ,0,0,0,0,1,0,0,0, , BUI,KELA,0
1440,BDEFGI,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G,0,0,0,0,0,0,0,0, ,NA,NA,0
1441,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,0,0,0,0, ,BUY,KELA,0
1442,ABDFI,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F,1,1,0,0,1,1,1,0, ,ORABI GEBYA,NONE,0
1443,ABE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,BUI,KELA,0
1468,ABCDEFGHIKM,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,ACM,A,C,M,1,0,1,0,1,0,0,0, ,BASHANO,HALABA,1
1470,ABDGIKMNPS,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,ABN,A,B,N,1,0,0,0,0,0,0,0, ,BASHANO,HALABA,1
1472,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F,0,0,0,0,0,0,0,0, ,BESHENO,HALABA,0
1473,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,BESHENO,HALABA,0
1475,D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,D, , ,0,0,0,0,1,0,0,0, ,BASHANO,NO ANY,0
1477,ABCD,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,1,0,1,0,0,0, ,BESHENO,HALABA,1
1478,ABCHJ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,NA,NA,1
1479,AD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AD,A,D, ,0,0,0,0,0,0,0,0, ,BASHANO,NO ANY,0
1480,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, ,0,0,0,0,0,0,0,0, ,BESHENO,HALABA,0
1481,ABCES,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,NA,NA,0
1595,BDEGKMPST,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,BEM,B,E,M,0,0,0,0,0,0,0,0, ,FOFA,NO,0
1597,ABDEHIJLNOQS,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,AEL,A,E,L,0,0,0,0,0,0,0,0, ,DARE,FOFA,0
1598,ACDFGIKOQ,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,DGO,D,G,O,0,1,1,0,0,0,0,0, ,FOFA,NO,0
1599,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,TOBA,SHETORY,0
1600,BFG,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,TOBA,SHATORYA,0
1694,BCFG,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F,1,1,1,0,1,0,0,0, ,FOFA,DARO,0
1695,BCE,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E,0,0,0,0,0,0,0,0, ,FOFO,YELEM,0
1697,ACEG,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEG,A,E,G,0,0,0,0,0,1,0,0, ,NA,NA,0
1698,ABDFHIJLOR,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,TOBA,FOFA,0
1699,ABCE,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,FAYA,NO ANY,0
1700,BCEH,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CEH,C,E,H,0,0,0,0,0,0,0,0, ,NA,NA,0
1731,BCFGI,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CFG,C,F,G,0,0,0,0,0,0,0,0, ,NA,NA,0
1732,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDE,C,D,E,0,0,0,0,0,0,0,0, ,BUI,AMAWUTE,0
1733,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F,1,0,1,0,0,0,0,0, ,TIYA,ANIWATE,0
1734,ACDFHIJL,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,DHI,D,H,I,0,0,0,0,0,0,0,0, ,AMUTTE GIFITIGE,MORGE,1
1735,ABDEGJ,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E,0,1,1,1,1,1,1,0, ,TIYA,NON,0
1739,ABDEFGIKL,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,ADE,A,D,E,0,0,0,0,0,0,0,0, ,AMAWUTTE,TIYA,1
1740,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,0,0,0,0,0,0, ,AMOUNTE,TIYA,0
1752,BCEHJMOQ,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,BCJ,B,C,J,1,1,1,1,1,1,1,0, ,AMAUTE,TIYA,0
1754,ABIJLOQ,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,BIJ,B,I,J,1,1,1,1,1,1,1,0, ,INSENO,NONE,0
1756,DEGIJKP,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,DEI,D,E,I,0,0,0,0,0,0,0,0, ,ISENO,B UTAJIRA,1
1760,ABCDEHIKL,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,BEK,B,E,K,0,1,0,1,0,0,0,0, ,KOSHE,BUTAJIRA,1
1762,ABCDFGHIKM,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,ACH,A,C,H,0,0,1,1,0,0,0,0, ,KOSHE,BUTAJIRA,0
1763,ACEGI,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E,0,1,1,1,1,0,0,0, ,ENSENO GEBYA,NONE,0
1766,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,1,1,1,1,1,0,0, ,BUTAJIRA,NANI,0
1767,BCDFG,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,1,1,1,1,0,0,0, ,ENSENO,BUTAJIRA,0
1769,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,INSENO,BUTAJIRA,0
1771,ABEGIJMNQ,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,AEG,A,E,G,0,1,1,1,1,1,1,0, ,OROBI,NONE,0
1773,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,1,0,0,0,0,0,0, ,BUTAJIRA,NO ANY,0
1774,C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , ,0,0,0,0,0,0,0,0, ,BUTAJIRA,NO ANY,0
1778,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F,0,0,0,0,0,0,0,0, ,BUTAJIRA,NANI,0
1779,BGU,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BGU,B,G,U,1,0,0,0,1,1,0,0, ,BUTAJIRA,DON'T KNOW,0
1780,BDFHIKMNP,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,BDI,B,D,I,0,1,1,1,1,1,0,0, ,BUTJIRA,NONE,1
1784,CEFG,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CEF,C,E,F,1,0,1,0,1,1,0,0, ,JAJURA,NENA,0
1786,DFGH,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G,1,1,1,1,1,0,0,0, ,BUTAJIRA,NANE,1
1787,BCD,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,1,1,1,0,1,0,0,0, ,BUTAJIRA,NANI,0
1861,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,0,1,0,0,0,0, ,DURAMA,NONE,0
1862,AHJR,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,HJR,H,J,R,0,0,0,0,0,0,0,0, ,NA,NA,0
1863,BCEGJNPT,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,BEN,B,E,N,0,0,1,0,0,0,0,0, ,DURAME,NONE,0
1864,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, ,0,0,0,0,0,0,0,0, ,ADILO,DURAME,0
1867,D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,D, , ,0,0,0,0,0,1,0,0, ,DURAMA,GOTA,0
1868,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, ,0,0,0,0,0,0,0,0, ,ADILO,DURAME,0
1869,ABCHJ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ACH,A,C,H,0,0,0,0,0,0,0,0, ,NA,NA,0
1870,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,1,0,1,0,0,0,0,0, ,SHONE,DURAME,0
