HH_Id,SocioEconomic_Intro_M,Module_Resp_M,Next_Season_Plan_M,Wheat_Area_Change _M,WArea_Change_CovidEff_M,Wheat_Replace_Crop_M,Wheat_Replace_OthrCrop_M,Wheat_ReplaceBy_Crop_M,Wheat_ReplaceBy_OthrCrop_M,Wheat_Cult_NextSeason_Yn_M,Wheat_Area_Change_Rsn _M,Wheat_Area_Change_OthrRsn _M,WheatSeed_Qnt_Change_M,Increse_Input_Yn_M,Increse_Input_Rsn_M,Increse_Input_OthrRsn_M,Wheat_Constraints_M,WConstraints_SeedAvlblty_M,WConstraints_SeedPrice_M,WConstraints_SeedQlty_M,WConstraints_SeedCredit_M,WConstraints_FertAvlblty_M,WConstraints_FertPrice_M,WConstraints_FertCredit_M,WConstraints_QltyChemFert_M,WConstraints_HumanLabour_M,WConstraints_WageRate_M,WConstraints_SkilledLabour_M,WConstraints_AvlbltyChemHerb_M,WConstraints_HerbicidePrice_M,WConstraints_HerbicideCredit_M,WConstraints_QltyHerbicide_M,WConstraints_OutputMrkt_M,WConstraints_AccessInfo_M,WConstraints_GrainPrice_M,WConstraints_AvlbltyFamLab_M,WConstraints_Drought_M,WConstraints_Flood_M,WConstraints_Heat_M,WConstraints_Pest_M,WConstraints_Disease_M,WConstraints_SoilFert_M,WConstraint_Rank_M,WConstraint_Rank1_M,WConstraint_Rank2_M,WConstraint_Rank3_M
1237,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1238,1,1,1,3,,, ,, ,,, ,2,,, ,AEHLO,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,EHL,E,H,L
1239,1,1,1,3,,, ,, ,,, ,1,,1, ,ACDFG,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
1240,1,1,1,1,0,2, ,, ,,13, ,1,,11, ,AFHIOP,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,AHO,A,H,O
1273,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1274,1,1,1,3,,, ,, ,,, ,2,,, ,IKL,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,IKL,I,K,L
1275,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1276,1,1,1,1,0,3, ,, ,,4, ,1,,7, ,ABCDEFKMOQSUVWXY,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,ABE,A,B,E
1277,1,1,1,1,0,19, ,, ,,13, ,0,0,, ,ELMOY,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,ELY,E,L,Y
1278,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1280,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1282,1,1,1,1,0,3, ,, ,,2, ,1,,7, ,ABCDEHJLNOQRTUWX,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,BCD,B,C,D
1307,1,1,1,3,,, ,, ,,, ,1,,8, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1311,1,1,1,1,0,2, ,, ,,6, ,1,,7, ,ACDEGHIJKLMOPQSV,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,ACD,A,C,D
1312,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1313,1,1,1,1,0,6, ,, ,,8, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1314,1,1,1,1,0,99,BARLEY,, ,,8, ,1,,13, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1317,1,1,1,4,,, ,, ,,, ,2,,, ,EIWY,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,EWY,E,W,Y
1318,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1319,1,1,1,3,,, ,, ,,, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1320,1,1,1,4,,, ,, ,,, ,2,,, ,GIOY,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,GOY,G,O,Y
1323,1,1,1,1,0,2, ,, ,,3, ,1,,6, ,ACDFHIKLNPU,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,ACF,A,C,F
1324,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1325,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGMOWX,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,ABF,A,B,F
1326,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1328,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1329,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1330,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1331,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1332,1,1,1,3,,, ,, ,,, ,0,1,, ,BFX,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BFX,B,F,X
1333,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHLMOQU,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,ABC,A,B,C
1334,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1335,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHMOUWXY,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,ACE,A,C,E
1401,1,1,1,2,0,, ,3, ,0,3, ,1,,8, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1403,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1408,1,1,1,1,0,19, ,, ,,13, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1409,1,1,1,1,0,2, ,, ,,13, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1413,1,1,1,3,,, ,, ,,, ,0,0,, ,ACEH,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEH,A,E,H
1415,1,1,1,2,0,, ,2, ,0,8, ,1,,8, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
6001,1,1,1,1,0,4, ,, ,,6, ,1,,13, ,ELOSX,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,ELO,E,L,O
6002,1,1,1,1,0,3, ,, ,,13, ,1,,13, ,AEFHLO,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,HLO,H,L,O
6003,1,1,1,3,,, ,, ,,, ,0,0,, ,AGH,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AGH,A,G,H
6004,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHLMOUWX,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,ACX,A,C,X
6005,1,1,1,1,0,19, ,, ,,13, ,1,,13, ,ABCFLMNOWXY,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,ABC,A,B,C
6006,1,1,1,1,0,99,BARLEY,, ,,8, ,1,,13, ,ABE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
6007,1,1,1,1,0,99,BARLEY,, ,,12, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6008,1,1,1,1,0,2, ,, ,,4, ,1,,7, ,ABDEFGHLMNO,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
6011,1,1,1,3,,, ,, ,,, ,2,,, ,AEIO,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AIO,A,I,O
6012,1,1,1,3,,, ,, ,,, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6013,1,1,1,3,,, ,, ,,, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6014,1,1,1,1,0,3, ,, ,,8, ,1,,13, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6015,1,1,1,1,0,99,ABISH,, ,,2, ,1,,2, ,ABCEFHIJLMOPQRWXY,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,ACE,A,C,E
6016,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHLMNOX,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,ABC,A,B,C
6017,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHLMOPTUWX,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,BCF,B,C,F
6019,1,1,1,1,0,97, ,, ,,2, ,1,,2, ,ABCEFGHLMOUWX,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,ABF,A,B,F
6020,1,1,1,1,0,2, ,, ,,2, ,1,,2, ,ABCEFGIJLNOQRTVXY,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,ACF,A,C,F
6021,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
6022,1,1,1,4,,, ,, ,,, ,2,,, ,EIO,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EIO,E,I,O
6023,1,1,1,1,0,2, ,, ,,13, ,0,1,, ,EFLOY,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,LOY,L,O,Y
6024,1,1,1,4,,, ,, ,,, ,2,,, ,EHLOY,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,EOY,E,O,Y
6025,1,1,1,1,0,2, ,, ,,13, ,0,1,, ,ELOWY,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,LOY,L,O,Y
6026,1,1,1,4,,, ,, ,,, ,2,,, ,ELOSY,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,LOY,L,O,Y
6027,1,1,1,4,,, ,, ,,, ,2,,, ,ALOSY,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,LOY,L,O,Y
6028,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
6030,1,1,1,1,0,2, ,, ,,6, ,1,,2, ,ABCDEFGJKMOQRSTW,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,ADF,A,D,F
6031,1,1,1,1,0,2, ,, ,,2, ,1,,2, ,ABCDEFHIMOPQ,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,ABC,A,B,C
6032,1,1,1,1,0,2, ,, ,,6, ,1,,7, ,ABCEFHIKLMOW,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,ABC,A,B,C
6033,1,1,1,1,0,2, ,, ,,4, ,1,,4, ,ABCDEFHILMNOQRTW,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,ACD,A,C,D
6034,1,1,1,1,0,3, ,, ,,1, ,1,,6, ,ABEFHKLM,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6035,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
6036,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
6037,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
6038,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
6039,1,1,1,3,,, ,, ,,, ,0,1,, ,BCF,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
329,1,1,1,1,0,19, ,, ,,9, ,1,,8, ,BDG,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BD,B,D, 
330,1,1,1,1,0,0, ,, ,,6, ,1,,9, ,ABCDEFG,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
331,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
332,1,1,1,1,0,0, ,, ,,6, ,1,,13, ,ABCDEFGIP,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AEF,A,E,F
333,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
334,1,1,1,1,0,3, ,, ,,13, ,1,,2, ,ABCDEGIK,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
335,1,1,1,1,0,0, ,, ,,6, ,2,,, ,ABCDEFH,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
336,1,1,1,4,,, ,, ,,, ,2,,, ,ABCDFHIJ,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
337,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
338,1,1,1,1,0,2, ,, ,,6, ,0,0,, ,BCEFK,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEK,B,E,K
339,1,1,1,1,1,2, ,, ,,11, ,0,0,, ,ABCDEFHIJ,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
340,1,1,1,1,0,2, ,, ,,5, ,1,,1, ,ACDGIKLNQS,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,AIN,A,I,N
341,1,1,1,1,0,3, ,, ,,9, ,1,,11, ,ACEGHK,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G
342,1,1,1,3,,, ,, ,,, ,2,,, ,BCDEH,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDH,B,D,H
343,1,1,1,1,0,15, ,, ,,2, ,1,,9, ,ABCDEF,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
344,1,1,1,1,0,3, ,, ,,4, ,1,,13, ,ABCDEFGHI,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
345,1,1,1,3,,, ,, ,,, ,2,,, ,ABCDEFG,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
346,1,1,1,1,0,0, ,, ,,11, ,1,,6, ,ABCDEFGHIK,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
398,1,1,1,3,,, ,, ,,, ,1,,8, ,BCDFJ,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
399,1,1,1,3,,, ,, ,,, ,0,0,, ,ACDFG,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
400,1,1,1,3,,, ,, ,,, ,0,0,, ,ACEFH,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CEH,C,E,H
495,1,1,1,1,0,15, ,, ,,8, ,1,,8, ,ABCDEL,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BCL,B,C,L
496,1,1,1,1,0,15, ,, ,,6, ,1,,2, ,ACFHN,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AFH,A,F,H
498,1,1,1,1,0,3, ,, ,,8, ,2,,, ,ABCF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
499,1,1,1,3,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
500,1,1,1,3,,, ,, ,,, ,2,,, ,ABFGHI,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
501,1,1,1,1,0,15, ,, ,,6, ,1,,8, ,ABCEFW,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,EFW,E,F,W
502,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
504,1,1,1,3,,, ,, ,,, ,1,,6, ,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
505,1,1,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
507,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEF,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F
508,1,1,1,4,,, ,, ,,, ,2,,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
510,1,1,1,3,,, ,, ,,, ,0,1,, ,ABFMP,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,BFM,B,F,M
511,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCEFHM,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E
512,1,1,1,3,,, ,, ,,, ,1,,6, ,BJ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
1132,1,1,1,3,,, ,, ,,, ,2,,, ,AFL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AFL,A,F,L
1133,1,1,1,1,0,99,BEAN,, ,,6, ,1,,6, ,BCEF,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
1134,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
1135,1,1,1,3,,, ,, ,,, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , 
1137,1,1,1,1,0,3, ,, ,,2, ,0,0,, ,ACEGHIKMRTWY,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,AEH,A,E,H
1138,1,1,1,3,,, ,, ,,, ,2,,, ,ACF,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
1139,1,1,1,3,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1141,1,1,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1178,1,1,1,4,,, ,, ,,, ,0,0,, ,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,PR,P,R, 
1179,1,1,1,3,,, ,, ,,, ,0,0,, ,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Y,Y, , 
1181,1,1,1,3,,, ,, ,,, ,0,1,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
1182,1,1,1,1,0,19, ,, ,,4, ,1,,2, ,ACDEIJMQSVY,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,CIQ,C,I,Q
1189,1,1,1,1,0,3, ,, ,,8, ,0,0,, ,AF,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF,A,F, 
1191,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
1193,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1194,1,1,1,3,,, ,, ,,, ,2,,, ,BF,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF,B,F, 
1199,1,1,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1200,1,1,1,1,0,19, ,, ,,6, ,1,,6, ,ADFI,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFI,A,F,I
1435,1,1,1,4,,, ,, ,,, ,2,,, ,BCEF,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
1436,1,1,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1439,1,1,1,1,0,19, ,, ,,6, ,1,,2, ,CDF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F, , 
1440,1,1,1,3,,, ,, ,,, ,0,0,, ,BDFHJ,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFH,D,F,H
1441,1,1,1,1,0,3, ,, ,,8, ,1,,8, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1442,1,1,1,1,0,2, ,, ,,2, ,2,,, ,ABCDEFGJLMOQTW,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,BEL,B,E,L
1443,1,1,1,1,0,3, ,, ,,1, ,1,,6, ,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C, , 
1468,1,1,1,1,0,3, ,, ,,6, ,1,,7, ,ABCDEFIKM,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ADM,A,D,M
1470,1,1,1,1,0,3, ,, ,,6, ,1,,6, ,ABDIKLOP,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,ABK,A,B,K
1472,1,1,1,1,0,99,PEPERCORN,, ,,2, ,1,,2, ,BEF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1473,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1475,1,1,1,3,,, ,, ,,, ,1,,6, ,BFY,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BFY,B,F,Y
1477,1,1,1,4,,, ,, ,,, ,0,0,, ,BDFG,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1478,1,1,1,4,,, ,, ,,, ,2,,, ,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCG,B,C,G
1479,1,1,1,1,0,3, ,, ,,8, ,0,0,, ,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , 
