HH_Id,SocioEconomic_Intro,Module_Resp,Next_Season_Plan,Wheat_Area_Change ,WArea_Change_CovidEff,Wheat_Replace_Crop,Wheat_Replace_OthrCrop,Wheat_ReplaceBy_Crop,Wheat_ReplaceBy_OthrCrop,Wheat_Cult_NextSeason_Yn,Wheat_Area_Change_Rsn ,Wheat_Area_Change_OthrRsn ,WheatSeed_Qnt_Change,Increse_Input_Yn,Increse_Input_Rsn,Increse_Input_OthrRsn,Wheat_Constraints,WConstraints_SeedAvlblty,WConstraints_SeedPrice,WConstraints_SeedQlty,WConstraints_SeedCredit,WConstraints_FertAvlblty,WConstraints_FertPrice,WConstraints_FertCredit,WConstraints_QltyChemFert,WConstraints_HumanLabour,WConstraints_WageRate,WConstraints_SkilledLabour,WConstraints_AvlbltyChemHerb,WConstraints_HerbicidePrice,WConstraints_HerbicideCredit,WConstraints_QltyHerbicide,WConstraints_OutputMrkt,WConstraints_AccessInfo,WConstraints_GrainPrice,WConstraints_AvlbltyFamLab,WConstraints_Drought,WConstraints_Flood,WConstraints_Heat,WConstraints_Pest,WConstraints_Disease,WConstraints_SoilFert,WConstraint_Rank,WConstraint_Rank1,WConstraint_Rank2,WConstraint_Rank3
1067,1,2,1,1,0,15, ,, ,,1, ,1,,1, ,ABCDEFGHIJKLNOPQS,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,ABC,A,B,C
1070,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1072,1,2,1,4,,, ,, ,,, ,2,,, ,EHJL,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HJL,H,J,L
1073,1,1,1,1,0,2, ,, ,,2, ,1,,6, ,ABCDEFGHIJKLMNPQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,DEG,D,E,G
1077,1,2,1,1,0,2, ,, ,,4, ,1,,2, ,ABCDEGHIKMNOPSTV,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,ACE,A,C,E
1078,1,2,1,4,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1211,1,2,1,4,,, ,, ,,, ,2,,, ,AEHLM,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,AHL,A,H,L
1213,1,2,1,1,0,2, ,, ,,6, ,1,,7, ,ABCEFHILMO,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1214,1,2,1,4,,, ,, ,,, ,2,,, ,AEFLMO,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ELM,E,L,M
1215,1,2,1,4,,, ,, ,,, ,2,,, ,HIO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HIO,H,I,O
1216,1,2,1,4,,, ,, ,,, ,2,,, ,EMO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,EMO,E,M,O
1219,1,2,1,4,,, ,, ,,, ,2,,, ,EH,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EH,E,H, 
1221,1,1,1,1,0,2, ,, ,,1, ,1,,2, ,ABEFHILMOPQR,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,AEF,A,E,F
1222,1,2,1,1,0,2, ,, ,,6, ,1,,7, ,ABCEFHILMOQ,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,ACE,A,C,E
1223,1,2,1,2,0,, ,15, ,1,3, ,0,0,, ,ABCEFHIJLMOPS,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,AFJ,A,F,J
1224,1,2,1,1,0,2, ,, ,,2, ,1,,2, ,ABCEFHIJKLMOPQVW,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,ACE,A,C,E
1225,1,1,1,4,,, ,, ,,, ,2,,, ,EHIL,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EIL,E,I,L
1226,1,2,1,1,0,2, ,, ,,2, ,1,,2, ,ABCEFHIJLMOQR,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,ABC,A,B,C
1230,1,2,1,4,,, ,, ,,, ,2,,, ,BCFMOUWX,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,BFM,B,F,M
1232,1,2,1,4,,, ,, ,,, ,2,,, ,ABCEFHLMOU,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,CFU,C,F,U
1235,1,2,1,1,0,2, ,, ,,6, ,1,,8, ,ACDEFGHLNOQT,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,ACD,A,C,D
1237,1,2,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1238,1,2,1,3,,, ,, ,,, ,2,,, ,AEILMO,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,AIL,A,I,L
1239,1,2,1,3,,, ,, ,,, ,1,,1, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1240,1,2,1,4,,, ,, ,,, ,2,,, ,AKLM,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,AKL,A,K,L
1273,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1274,1,2,1,3,,, ,, ,,, ,2,,, ,IJL,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,IJL,I,J,L
1275,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1276,1,2,1,1,0,3, ,, ,,1, ,1,,4, ,ABEGIJKLMNOPQRSUVWY,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,ABE,A,B,E
1277,1,2,1,4,,, ,, ,,, ,2,,, ,CEFKLMY,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,CLY,C,L,Y
1278,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1280,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1282,1,2,1,1,0,2, ,, ,,2, ,1,,6, ,ABCEGIKLNOPRSUW,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,ACE,A,C,E
1307,1,2,1,4,,, ,, ,,, ,2,,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1311,1,2,1,1,0,2, ,, ,,6, ,1,,6, ,ABCEGHJLM,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1312,1,1,1,1,0,2, ,, ,,2, ,1,,2, ,ABCDEFHJKLMOPRT,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,BCE,B,C,E
1313,1,2,1,4,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1314,1,2,1,4,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1317,1,2,1,4,,, ,, ,,, ,2,,, ,CJOY,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,COY,C,O,Y
1318,1,2,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1319,1,2,1,3,,, ,, ,,, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1320,1,2,1,4,,, ,, ,,, ,2,,, ,CEGOY,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,EOY,E,O,Y
1323,1,2,1,1,0,2, ,, ,,6, ,1,,6, ,ABDEFHIJKLNOQT,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,DEH,D,E,H
1324,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1325,1,2,1,3,,, ,, ,,, ,0,0,, ,BCEFLMOWX,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,BEF,B,E,F
1326,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1328,1,2,1,3,,, ,, ,,, ,1,,2, ,BCEFG,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1329,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1330,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1331,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1332,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1333,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFHMOTWX,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,ABF,A,B,F
1334,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1335,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFMOU,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,BCF,B,C,F
1401,1,2,1,3,,, ,, ,,, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1403,1,2,1,1,0,2, ,, ,,8, ,1,,13, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1408,1,2,1,1,0,19, ,, ,,13, ,0,0,, ,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, 
1409,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1413,1,2,1,3,,, ,, ,,, ,2,,, ,BCEGI,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CEG,C,E,G
1415,1,2,1,3,,, ,, ,,, ,1,,1, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
6001,1,2,1,4,,, ,, ,,, ,2,,, ,LMO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,LMO,L,M,O
6002,1,2,1,4,,, ,, ,,, ,2,,, ,EFL,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EFL,E,F,L
6003,1,2,1,4,,, ,, ,,, ,2,,, ,DELM,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DEL,D,E,L
6004,1,2,1,4,,, ,, ,,, ,2,,, ,ABCFMOUWX,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,BCX,B,C,X
6005,1,2,1,1,0,19, ,, ,,13, ,1,,13, ,ABCFMOX,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,BCF,B,C,F
6006,1,2,1,4,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6007,1,2,1,1,0,99,BARLEY,, ,,13, ,1,,5, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6008,1,2,1,1,0,2, ,, ,,2, ,1,,2, ,ABCDEFGHILMNO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DEF,D,E,F
6011,1,2,1,4,,, ,, ,,, ,2,,, ,ALOQS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,LOQ,L,O,Q
6012,1,2,1,3,,, ,, ,,, ,1,,13, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6013,1,2,1,3,,, ,, ,,, ,1,,13, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6014,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
6015,1,2,1,4,,, ,, ,,, ,2,,, ,ABCEFHJLMORWX,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,BEF,B,E,F
6016,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFGLMNOPQWX,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,BFM,B,F,M
6017,1,2,1,4,,, ,, ,,, ,2,,, ,BEFMO,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
6019,1,2,1,4,,, ,, ,,, ,2,,, ,ABCFGHLMOUWX,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,ABF,A,B,F
6020,1,2,1,1,0,2, ,, ,,2, ,1,,6, ,ABCDFHJLMR,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,BDF,B,D,F
6021,1,1,1,4,,, ,, ,,, ,2,,, ,LMOS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,LMO,L,M,O
6022,1,2,1,4,,, ,, ,,, ,2,,, ,EIS,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EIS,E,I,S
6023,1,2,1,4,,, ,, ,,, ,2,,, ,EMOY,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,EOY,E,O,Y
6024,1,2,1,4,,, ,, ,,, ,2,,, ,ELOWY,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,LOY,L,O,Y
6025,1,2,1,4,,, ,, ,,, ,2,,, ,MOVY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,OVY,O,V,Y
6026,1,2,1,4,,, ,, ,,, ,2,,, ,KLY,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,KLY,K,L,Y
6027,1,2,1,4,,, ,, ,,, ,2,,, ,AOY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,AOY,A,O,Y
6028,1,1,1,4,,, ,, ,,, ,2,,, ,EILMO,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ILO,I,L,O
6030,1,2,1,1,0,2, ,, ,,6, ,1,,8, ,ABCEFGIJKLMOQRTVW,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,ABE,A,B,E
6031,1,2,1,1,0,2, ,, ,,2, ,1,,1, ,ABEFHILMOP,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,ABE,A,B,E
6032,1,2,1,1,0,2, ,, ,,2, ,1,,2, ,ABCEFHIJLMOPQ,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,ABE,A,B,E
6033,1,2,1,1,0,2, ,, ,,4, ,1,,4, ,ABDEFGIKMNPQSTVW,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,ABD,A,B,D
6034,1,2,1,1,0,3, ,, ,,1, ,1,,6, ,ABCDEFGHKLMNP,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,BCE,B,C,E
6035,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
6036,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
6037,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
6038,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
6039,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
329,1,2,1,1,0,3, ,, ,,8, ,0,0,, ,ABCDFG,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
330,1,2,1,2,0,, ,2, ,1,1, ,0,0,, ,ABDEI,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
331,1,2,1,1,0,3, ,, ,,8, ,1,,6, ,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E
332,1,2,1,2,0,, ,19, ,1,6, ,2,,, ,ABCDEFGI,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
333,1,2,1,4,,, ,, ,,, ,1,,6, ,ABCDEFI,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
334,1,2,1,1,0,3, ,, ,,9, ,2,,, ,ACDEFGHIJKL,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DGJ,D,G,J
335,1,2,1,1,0,0, ,, ,,6, ,2,,, ,ABCDH,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
336,1,2,1,1,1,2, ,, ,,2, ,1,,2, ,BCDEH,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
337,1,3,1,1,0,2, ,, ,,8, ,1,,8, ,ABCDEF,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
338,1,2,1,1,0,3, ,, ,,5, ,0,0,, ,ACDFGIJ,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
339,1,2,1,1,0,2, ,, ,,13, ,2,,, ,ABCDEFGH,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
340,1,2,1,1,0,2, ,, ,,6, ,1,,2, ,ACDG,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
341,1,2,1,4,,, ,, ,,, ,2,,, ,DFJ,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,D,F, 
342,1,1,1,3,,, ,, ,,, ,2,,, ,ABCDEFI,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
343,1,1,1,2,0,, ,2, ,0,2, ,1,,8, ,BCDEFH,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
344,1,2,1,1,0,3, ,, ,,13, ,1,,13, ,ABCDEFGHIJ,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CEG,C,E,G
345,1,2,1,3,,, ,, ,,, ,1,,6, ,ABCDEFGI,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
346,1,2,1,1,0,3, ,, ,,8, ,1,,2, ,ABDFH,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
398,1,2,1,3,,, ,, ,,, ,1,,8, ,BCDF,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F, , 
399,1,2,1,4,,, ,, ,,, ,2,,, ,AEFH,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFH,E,F,H
400,1,2,1,4,,, ,, ,,, ,2,,, ,BCEFG,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CEF,C,E,F
495,1,2,1,4,,, ,, ,,, ,2,,, ,ABCD,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
496,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCEGK,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
498,1,2,1,4,,, ,, ,,, ,2,,, ,EF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EF,E,F, 
499,1,2,1,4,,, ,, ,,, ,2,,, ,AF,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF,A,F, 
500,1,2,1,4,,, ,, ,,, ,2,,, ,ABCDEFGHIJ,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
501,1,2,1,1,0,3, ,, ,,6, ,0,1,, ,BCFHLM,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
502,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEFKS,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BEF,B,E,F
504,1,2,1,3,,, ,, ,,, ,1,,8, ,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , 
505,1,2,1,4,,, ,, ,,, ,2,,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
507,1,2,1,4,,, ,, ,,, ,2,,, ,BDEFG,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G
508,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
510,1,2,1,3,,, ,, ,,, ,0,1,, ,ABEFX,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EFX,E,F,X
511,1,2,1,1,0,0, ,, ,,7, ,0,0,, ,ABEGIL,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G
512,1,2,1,1,0,15, ,, ,,1, ,1,,6, ,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
1132,1,2,1,4,,, ,, ,,, ,2,,, ,AEF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
1133,1,2,1,4,,, ,, ,,, ,2,,, ,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1134,1,2,1,4,,, ,, ,,, ,2,,, ,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1135,1,2,1,3,,, ,, ,,, ,1,,6, ,BC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B, , 
1137,1,2,1,1,0,3, ,, ,,1, ,0,0,, ,ABCEGIKMOQST,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,BGM,B,G,M
1138,1,2,1,4,,, ,, ,,, ,2,,, ,ACF,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
1139,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1141,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
